"","timestamp","value","is_anomaly","file_number"
"229",229,-2.4999119869869,0,1
"230",230,1.143851204484,0,1
"231",231,-0.204695813081334,0,1
"232",232,-3.39814745008883,0,1
"233",233,1.22716466360099,0,1
"234",234,0.0879870119025138,0,1
"235",235,1.06480949417413,0,1
"236",236,-1.36904000342376,0,1
"237",237,2.55395561853481,0,1
"238",238,5.49255212730522,0,1
"239",239,-0.280169793263616,0,1
"240",240,2.04418842688849,0,1
"241",241,1.52429312085385,0,1
"242",242,2.11410716498279,0,1
"243",243,1.74645397056583,0,1
"244",244,1.17507834001702,0,1
"245",245,2.9420243053934,0,1
"246",246,2.45141113005176,0,1
"247",247,3.0396432502167,0,1
"248",248,-0.0432301308517166,0,1
"249",249,0.0707739618409242,0,1
"250",250,-2.36876580209366,0,1
"251",251,-1.73800792750089,0,1
"252",252,-2.42995782070048,0,1
"253",253,-3.05514501816077,0,1
"254",254,-2.33863800073921,0,1
"255",255,-2.44543877714953,0,1
"256",256,-0.0820882375269172,0,1
"257",257,-0.800111468605072,0,1
"258",258,0.207802146994805,0,1
"259",259,-0.6982322761803,0,1
"260",260,-1.67594589769297,0,1
"261",261,-2.12719836690049,0,1
"262",262,-2.5125063469942,0,1
"263",263,0.820098677399217,0,1
"264",264,-0.587829419986762,0,1
"265",265,-3.45096500166124,0,1
"266",266,1.99464731903334,0,1
"267",267,-2.91925511413614,0,1
"268",268,1.44197734514363,0,1
"269",269,-1.83868124836199,0,1
"270",270,-2.23904442176029,0,1
"271",271,-1.8724735299668,0,1
"272",272,-2.72109448564028,0,1
"273",273,0.517805048051943,0,1
"274",274,0.429957296741931,0,1
"275",275,-2.90709028047777,0,1
"276",276,-0.503113998955173,0,1
"277",277,3.82876060867792,0,1
"278",278,2.79714159047634,0,1
"279",279,-2.20341901413808,0,1
"280",280,-2.37828427936407,0,1
"281",281,-0.210259812922161,0,1
"282",282,-2.50388753017058,0,1
"283",283,-2.91925511413614,0,1
"284",284,-1.87678726123582,0,1
"285",285,1.80389514280594,0,1
"286",286,-3.24212638502439,0,1
"287",287,2.68007612435276,0,1
"288",288,2.93359057908008,0,1
"289",289,4.63488525832372,0,1
"290",290,-0.0363973642256025,0,1
"291",291,4.03141444959488,0,1
"292",292,-1.58827668763488,0,1
"293",293,1.29538756089445,0,1
"294",294,-1.58957923427013,0,1
"295",295,1.99930302666688,0,1
"296",296,-0.175842027264753,0,1
"297",297,0.550437650790394,0,1
"298",298,1.27105173867997,0,1
"299",299,4.61382853253368,0,1
"300",300,1.86611964598702,0,1
"301",301,-1.48918761256625,0,1
"302",302,0.293770391771892,0,1
"303",303,4.67661791704963,0,1
"304",304,-3.46996011764909,0,1
"305",305,3.67293989727734,0,1
"306",306,-1.20130646981962,0,1
"307",307,-0.709519950478471,0,1
"308",308,-1.93073275561469,0,1
"309",309,-1.75526539405292,0,1
"310",310,-0.402667341700289,0,1
"311",311,1.64060470927196,0,1
"312",312,-0.363477715253253,0,1
"313",313,2.14469297712116,0,1
"314",314,-2.72332749109432,0,1
"315",315,-3.59573109521249,0,1
"316",316,4.63509881373368,0,1
"317",317,2.1199146776653,0,1
"318",318,0.401563846397341,0,1
"319",319,0.77176460987554,0,1
"320",320,-1.98789496583005,0,1
"321",321,1.7986602226563,0,1
"322",322,1.86574304070356,0,1
"323",323,-0.182264178195706,0,1
"324",324,1.73538669691948,0,1
"325",325,2.09395370928497,0,1
"326",326,1.85379218494747,0,1
"327",327,-3.16183097445021,0,1
"328",328,-3.00641486927328,0,1
"329",329,-3.05514501816077,0,1
"330",330,-1.59036469716959,0,1
"331",331,-1.44493096317811,0,1
"332",332,1.81771195521092,0,1
"333",333,1.79994383714038,0,1
"334",334,-2.60290511126539,0,1
"335",335,-1.87410992460496,0,1
"336",336,1.78687613695226,0,1
"337",337,-1.93725798052039,0,1
"338",338,-2.05616987580179,0,1
"339",339,3.16045209301447,0,1
"340",340,-0.000303538972717948,0,1
"341",341,1.37977146399301,0,1
"342",342,4.24049207134821,0,1
"343",343,3.91041988237781,0,1
"344",344,-1.51028763796169,0,1
"345",345,0.141017874523025,0,1
"346",346,-2.245471922993,0,1
"347",347,-1.33331069813437,0,1
"348",348,-2.32078434025379,0,1
"349",349,-2.0616853995393,0,1
"350",350,-4.76614361213446,0,1
"351",351,-4.76614361213446,0,1
"352",352,1.41451648588137,0,1
"353",353,-2.74212086465999,0,1
"354",354,-3.20133484287841,0,1
"355",355,0.35982079022244,0,1
"356",356,2.6849773702836,0,1
"357",357,-1.49202406684253,0,1
"358",358,7.67183693552835,0,1
"359",359,1.40182345196655,0,1
"360",360,2.53709040379073,0,1
"361",361,6.6910789042543,0,1
"362",362,1.68165999616559,0,1
"363",363,-0.933604286032078,0,1
"364",364,0.947211173824031,0,1
"365",365,-2.41237615861492,0,1
"366",366,0.413270609259436,0,1
"367",367,-1.27049792674436,0,1
"368",368,-1.68696537254308,0,1
"369",369,-0.251415293723567,0,1
"370",370,1.42837139176148,0,1
"371",371,-1.01028437785948,0,1
"372",372,0.598168564453559,0,1
"373",373,0.88604401449297,0,1
"374",374,-2.83326949051509,0,1
"375",375,-1.90100587871582,0,1
"376",376,-1.05843679830169,0,1
"377",377,-3.14538608500568,0,1
"378",378,-2.69087820727107,0,1
"379",379,-0.805193235110263,0,1
"380",380,-2.83875059689754,0,1
"381",381,2.1465993351476,0,1
"382",382,-3.4533718643565,0,1
"383",383,3.21586128884664,0,1
"384",384,1.56040092168548,0,1
"385",385,1.61997841732819,0,1
"386",386,-0.661814828531281,0,1
"387",387,-1.95580592559399,0,1
"388",388,3.7013992362852,0,1
"389",389,-0.071797972847478,0,1
"390",390,-1.82202521890464,0,1
"391",391,-0.0552001394035599,0,1
"392",392,0.611979215526395,0,1
"393",393,0.129677533717785,0,1
"394",394,3.93846347037657,0,1
"395",395,-4.76614361213446,0,1
"396",396,-4.76614361213446,0,1
"397",397,-2.93065255025236,0,1
"398",398,-4.76614361213446,0,1
"399",399,-1.95555071375999,0,1
"400",400,-3.04295605668934,0,1
"401",401,-4.76614361213446,0,1
"402",402,-2.41237615861492,0,1
"403",403,-2.39978602509675,0,1
"404",404,0.655329311534874,0,1
"405",405,1.53718078629292,0,1
"406",406,-1.02253278431164,0,1
"407",407,-1.68905506940267,0,1
"408",408,-1.49913431801014,0,1
"409",409,0.626564240991544,0,1
"410",410,-2.05792463764854,0,1
"411",411,-2.77211226451878,0,1
"412",412,0.0237845547381438,0,1
"413",413,-3.26142413439584,0,1
"414",414,-0.086105006680935,0,1
"415",415,-0.446233148856489,0,1
"416",416,-2.19963109915553,0,1
"417",417,-1.94320047965432,0,1
"418",418,-1.87939109967056,0,1
"419",419,-2.55424225754906,0,1
"420",420,-1.00381364189067,0,1
"421",421,-2.77363083530913,0,1
"422",422,-3.02503407407909,0,1
"423",423,-0.686766396092043,0,1
"424",424,-3.84470147197749,0,1
"425",425,-3.6203540216568,0,1
"426",426,-0.954313092711291,0,1
"427",427,1.1982970549041,0,1
"428",428,1.78238846512061,0,1
"429",429,-1.09503522707242,0,1
"430",430,-1.69791856230602,0,1
"431",431,0.165701846043614,0,1
"432",432,-1.1707880143995,0,1
"433",433,-0.299136323459675,0,1
"434",434,-1.407109253362,0,1
"435",435,-1.61651118141306,0,1
"436",436,-0.647566940118151,0,1
"437",437,-2.36000520854715,0,1
"438",438,-1.58475352896279,0,1
"439",439,-1.37394701631437,0,1
"440",440,-2.65940956461913,0,1
"441",441,-4.76614361213446,0,1
"442",442,-3.55872723836035,0,1
"443",443,0.815816952656217,0,1
"444",444,-4.76614361213446,0,1
"445",445,-3.82624828976212,0,1
"446",446,-3.73813565467061,0,1
"447",447,-4.76614361213446,0,1
"448",448,-2.17836672621617,0,1
"449",449,-2.98082679510853,0,1
"450",450,-3.72659354901517,0,1
"451",451,-1.99191329169187,0,1
"452",452,-2.24519884705299,0,1
"453",453,-1.61559806327824,0,1
"454",454,-0.964386092079601,0,1
"455",455,-0.136768650956539,0,1
"456",456,-0.603721519923284,0,1
"457",457,-0.225011258071878,0,1
"458",458,-1.93434815274516,0,1
"459",459,-2.13491693290983,0,1
"460",460,0.922740969355089,0,1
"461",461,-0.623461154780898,0,1
"462",462,-1.11119525558324,0,1
"463",463,-1.39376681669658,0,1
"464",464,-1.10330805460415,0,1
"465",465,-1.91085364784271,0,1
"466",466,-1.94735846626553,0,1
"467",467,-4.76614361213446,0,1
"468",468,-4.76614361213446,0,1
"469",469,-1.78637063004525,0,1
"470",470,-4.76614361213446,0,1
"471",471,-4.76614361213446,0,1
"472",472,-2.16022543378612,0,1
"473",473,-2.66272547577134,0,1
"474",474,-2.12684006659489,0,1
"475",475,-3.75218510905477,0,1
"476",476,3.189700740093,0,1
"477",477,-3.7817001088782,0,1
"478",478,-1.43547036860662,0,1
"479",479,-2.58869942562275,0,1
"480",480,-1.89770704047053,0,1
"481",481,-1.41135552971632,0,1
"482",482,1.03394056460924,0,1
"483",483,1.89984671484146,0,1
"484",484,-2.08720285070402,0,1
"485",485,-3.30679970791372,0,1
"486",486,0.336503979662929,0,1
"487",487,-2.15793247522732,0,1
"488",488,-1.37593039369214,0,1
"489",489,-2.75035354614136,0,1
"490",490,-2.36524392478946,0,1
"491",491,1.18709258250921,0,1
"492",492,-4.76614361213446,0,1
"493",493,-2.60388319323347,0,1
"494",494,-1.61233520422329,0,1
"495",495,-3.47229341372311,0,1
"496",496,-2.54633394777251,0,1
"497",497,-2.70497842633367,0,1
"498",498,-4.76614361213446,0,1
"499",499,1.02296955120182,0,1
"500",500,-1.20194252582825,0,1
"501",501,-0.673900910998751,0,1
"502",502,0.981338543222228,0,1
"503",503,-0.928265007211301,0,1
"504",504,2.15023686975177,0,1
"505",505,-0.370699476536248,0,1
"506",506,-0.415886666957693,0,1
"507",507,-0.246484908412457,0,1
"508",508,-2.56447340458326,0,1
"509",509,0.853268487742377,0,1
"510",510,-2.6821964025287,0,1
"511",511,0.268540712536828,0,1
"512",512,3.07313251406215,0,1
"513",513,-1.11039500280667,0,1
"514",514,-3.60134249263803,0,1
"515",515,-4.76614361213446,0,1
"516",516,-4.76614361213446,0,1
"517",517,-3.69181448159461,0,1
"518",518,-3.61783766675143,0,1
"519",519,-4.76614361213446,0,1
"520",520,-1.638196412162,0,1
"521",521,0.338775631939816,0,1
"522",522,-1.62892533873276,0,1
"523",523,-2.65500517179107,0,1
"524",524,-3.05090024534612,0,1
"525",525,-3.31870341897374,0,1
"526",526,-2.71139066571318,0,1
"527",527,-3.63129042945566,0,1
"528",528,-2.71445562634687,0,1
"529",529,-0.304969696361663,0,1
"530",530,-1.47484474324378,0,1
"531",531,-2.41528385689813,0,1
"532",532,-1.97824619301394,0,1
"533",533,-1.88211000351183,0,1
"534",534,-3.54813412206788,0,1
"535",535,-0.994524742733135,0,1
"536",536,-1.50875578372538,0,1
"537",537,-4.76614361213446,0,1
"538",538,-1.22225144013446,0,1
"539",539,-0.928502882624856,0,1
"540",540,-4.76614361213446,0,1
"541",541,-3.4557693378052,0,1
"542",542,-1.30020758306644,0,1
"543",543,-2.65167781380788,0,1
"544",544,-3.02049109697435,0,1
"545",545,-1.47823072581523,0,1
"546",546,-0.935710361455881,0,1
"547",547,-4.76614361213446,0,1
"548",548,-1.45046410146502,0,1
"549",549,-2.3145004718982,0,1
"550",550,-3.11145100591174,0,1
"551",551,-1.50223912305561,0,1
"552",552,-2.08506721204039,0,1
"553",553,-2.80331181521545,0,1
"554",554,-3.70791217961211,0,1
"555",555,0.866296907309833,0,1
"556",556,-1.06942127944644,0,1
"557",557,-1.53690418372107,0,1
"558",558,-1.07908066239668,0,1
"559",559,-1.42234558939331,0,1
"560",560,-1.01136679362465,0,1
"561",561,-2.0818135716627,0,1
"562",562,0.930426119522344,0,1
"563",563,-3.4533718643565,0,1
"564",564,-4.76614361213446,0,1
"565",565,-4.76614361213446,0,1
"566",566,-4.76614361213446,0,1
"567",567,-1.08499630235094,0,1
"568",568,3.71720749177664,0,1
"569",569,-4.76614361213446,0,1
"570",570,-0.134132020989581,0,1
"571",571,5.05488739632273,0,1
"572",572,-1.81402555514378,0,1
"573",573,1.25241210406347,0,1
"574",574,2.35559933051373,0,1
"575",575,0.618188412432828,0,1
"576",576,-1.42432977249967,0,1
"577",577,6.2185832852732,0,1
"578",578,0.36131608667333,0,1
"579",579,2.74462667741196,0,1
"580",580,0.384468951576263,0,1
"581",581,-2.26931401156249,0,1
"582",582,0.878817567664901,0,1
"583",583,-2.05574580553248,0,1
"584",584,3.4913625126433,0,1
"585",585,0.0354518791741692,0,1
"586",586,-0.874737845011361,0,1
"587",587,0.288080702714132,0,1
"588",588,-2.94178453537274,0,1
"589",589,-1.24239437072706,0,1
"590",590,-4.76614361213446,0,1
"591",591,-2.78818618608477,0,1
"592",592,5.18090352856528,0,1
"593",593,1.35057733842754,0,1
"594",594,5.36967045460826,0,1
"595",595,0.173619798405293,0,1
"596",596,-3.30830401065388,0,1
"597",597,4.61469363422665,0,1
"598",598,-0.943126581241181,0,1
"599",599,2.76993325023127,0,1
"600",600,-2.66492016033396,0,1
"601",601,4.18344429856434,0,1
"602",602,1.24152149419294,0,1
"603",603,3.1054660581776,0,1
"604",604,-2.14092266463019,0,1
"605",605,6.93508581927549,0,1
"606",606,6.67669892583765,0,1
"607",607,1.91472318059704,0,1
"608",608,-2.84932037219572,0,1
"609",609,1.00152159726788,0,1
"610",610,-0.0209721526970674,0,1
"611",611,-3.29617590693696,0,1
"612",612,-3.23548633940154,0,1
"613",613,-3.09638817068704,0,1
"614",614,-3.2151893856357,0,1
"615",615,-2.78752580667534,0,1
"616",616,-1.93996537271986,0,1
"617",617,-2.46459200430615,0,1
"618",618,4.84988662015993,0,1
"619",619,2.78981755246698,0,1
"620",620,-1.96122913271074,0,1
"621",621,-1.20593733097269,0,1
"622",622,2.5285381663155,0,1
"623",623,-1.64864530669914,0,1
"624",624,0.860157713342812,0,1
"625",625,3.29901608223839,0,1
"626",626,-1.04498353851249,0,1
"627",627,0.687788402324205,0,1
"628",628,0.982953391129788,0,1
"629",629,1.4824813120137,0,1
"630",630,1.04216234144911,0,1
"631",631,-0.914690271980161,0,1
"632",632,1.32644532852728,0,1
"633",633,7.16613811241251,0,1
"634",634,-0.294022418102163,0,1
"635",635,-4.76614361213446,0,1
"636",636,-4.76614361213446,0,1
"637",637,-4.76614361213446,0,1
"638",638,-2.28821381072217,0,1
"639",639,-2.45354919274976,0,1
"640",640,-2.62464793209754,0,1
"641",641,3.66531083455692,0,1
"642",642,-4.76614361213446,0,1
"643",643,-1.60179262725548,0,1
"644",644,2.38960406772734,0,1
"645",645,2.9923026150733,0,1
"646",646,-3.34058016369313,0,1
"647",647,2.62441534242967,0,1
"648",648,0.561806640922103,0,1
"649",649,-3.58433338191056,0,1
"650",650,-3.51063145647711,0,1
"651",651,1.44132983614116,0,1
"652",652,-0.0282642604418888,0,1
"653",653,-2.43315785773358,0,1
"654",654,1.60782589925157,0,1
"655",655,3.86085047132172,0,1
"656",656,0.440216179921265,0,1
"657",657,4.99686214405518,0,1
"658",658,-4.76614361213446,0,1
"659",659,-4.76614361213446,0,1
"660",660,-0.14379475500713,0,1
"661",661,-1.29168684832868,0,1
"662",662,-1.10685677371801,0,1
"663",663,0.372144603622342,0,1
"664",664,-2.76478675541658,0,1
"665",665,-2.95623274598215,0,1
"666",666,2.38020818291236,0,1
"667",667,0.717057651122257,0,1
"668",668,6.26069225938565,0,1
"669",669,1.65758621707503,0,1
"670",670,4.719695927077,0,1
"671",671,4.17871112890839,0,1
"672",672,9.62151538972472,0,1
"673",673,4.50958882025813,0,1
"674",674,6.94427703085164,0,1
"675",675,3.59490639224849,0,1
"676",676,3.56006651201885,0,1
"677",677,3.05563157479885,0,1
"678",678,-1.55647571710592,0,1
"679",679,1.79479838784773,0,1
"680",680,3.50140517397635,0,1
"681",681,3.55377490622443,0,1
"682",682,1.34296330060763,0,1
"683",683,1.01163551342829,0,1
"684",684,-4.76614361213446,0,1
"685",685,-4.76614361213446,0,1
"686",686,-4.76614361213446,0,1
"687",687,-4.76614361213446,0,1
"688",688,-4.76614361213446,0,1
"689",689,-0.646033997222303,0,1
"690",690,-1.52580898530573,0,1
"691",691,-0.874737845011361,0,1
"692",692,1.54142841874154,0,1
"693",693,-1.39112835906965,0,1
"694",694,1.13639277177899,0,1
"695",695,3.80440543372166,0,1
"696",696,-1.35485136048541,0,1
"697",697,-4.76614361213446,0,1
"698",698,-2.84373811093808,0,1
"699",699,-0.691596282420774,0,1
"700",700,-2.70216944828612,0,1
"701",701,-3.07338920834686,0,1
"702",702,3.07964208889348,0,1
"703",703,0.831772375453664,0,1
"704",704,1.91897119561011,0,1
"705",705,-0.862801313883077,0,1
"706",706,4.74327196285679,0,1
"707",707,-4.76614361213446,0,1
"708",708,11.103432104633,0,1
"709",709,-4.76614361213446,0,1
"710",710,-1.38081424700293,0,1
"711",711,-3.17281508465017,0,1
"712",712,-2.3251058846402,0,1
"713",713,3.30555633125069,0,1
"714",714,5.31230263248968,0,1
"715",715,0.409927654766065,0,1
"716",716,-1.33291753479743,0,1
"717",717,-2.53890784110912,0,1
"718",718,2.007722202612,0,1
"719",719,4.61713607897062,0,1
"720",720,0.977236169351441,0,1
"721",721,-0.731731890387601,0,1
"722",722,-1.27539733842102,0,1
"723",723,-1.89520266824232,0,1
"724",724,2.77722771224116,0,1
"725",725,-0.150370993152743,0,1
"726",726,-2.20193290157751,0,1
"727",727,-2.91147359406999,0,1
"728",728,3.58032165675084,0,1
"729",729,-3.1450473442489,0,1
"730",730,-4.76614361213446,0,1
"731",731,-4.76614361213446,0,1
"732",732,-4.76614361213446,0,1
"733",733,-3.2552233922102,0,1
"734",734,-4.76614361213446,0,1
"735",735,-1.9423659546038,0,1
"736",736,0.203846391231266,0,1
"737",737,1.72862044040301,0,1
"738",738,1.11342974879857,0,1
"739",739,-3.44975803167244,0,1
"740",740,-0.883310605422172,0,1
"741",741,-2.55588319128822,0,1
"742",742,-0.667601821396203,0,1
"743",743,-4.02471955524154,0,1
"744",744,-2.65486649521404,0,1
"745",745,-3.32173704849557,0,1
"746",746,-2.86742950609249,0,1
"747",747,0.772146063993008,0,1
"748",748,2.81318169361294,0,1
"749",749,-0.66414202754523,0,1
"750",750,3.52612427466328,0,1
"751",751,-1.96669893836095,0,1
"752",752,-0.401298621963266,0,1
"753",753,5.49369320564283,0,1
"754",754,-1.66388836036961,0,1
"755",755,-2.85499580412794,0,1
"756",756,-0.380745827794871,0,1
"757",757,-4.76614361213446,0,1
"758",758,-3.37951758760621,0,1
"759",759,-2.87210927845483,0,1
"760",760,0.681917178153315,0,1
"761",761,-4.76614361213446,0,1
"762",762,1.11463429211754,0,1
"763",763,0.0250426703092511,0,1
"764",764,-2.15606265119448,0,1
"765",765,0.702348985236789,0,1
"766",766,-0.713393217164052,0,1
"767",767,-1.78995519152058,0,1
"768",768,-0.732238868661836,0,1
"769",769,3.66745361874771,0,1
"770",770,-2.06200277258016,0,1
"771",771,-2.82962897902201,0,1
"772",772,-0.275106285608475,0,1
"773",773,-2.43452929871138,0,1
"774",774,0.819025087681156,0,1
"775",775,-0.701129553197584,0,1
"776",776,0.213022132775991,0,1
"777",777,-3.86240000316796,0,1
"778",778,-2.87945073766135,0,1
"779",779,-4.76614361213446,0,1
"780",780,-4.76614361213446,0,1
"781",781,-3.73670784339804,0,1
"782",782,-3.83672393972594,0,1
"783",783,-4.76614361213446,0,1
"784",784,-3.13957794539978,0,1
"785",785,-1.55217479207811,0,1
"786",786,-1.37215656970333,0,1
"787",787,-0.527842964600305,0,1
"788",788,6.60968597508654,0,1
"789",789,5.75249887303994,0,1
"790",790,-3.39814745008883,0,1
"791",791,-4.76614361213446,0,1
